"","region","subregion","TOT_POP","FIPS"
"3029","West Virginia","Pendleton County",6932,"54071"
"3030","West Virginia","Pleasants County",7438,"54073"
"3031","West Virginia","Pocahontas County",8190,"54075"
"3032","West Virginia","Preston County",33380,"54077"
"3033","West Virginia","Putnam County",56428,"54079"
"3034","West Virginia","Raleigh County",72920,"54081"
"3035","West Virginia","Randolph County",28387,"54083"
"3036","West Virginia","Ritchie County",9499,"54085"
"3037","West Virginia","Roane County",13482,"54087"
"3038","West Virginia","Summers County",12444,"54089"
"3039","West Virginia","Taylor County",16699,"54091"
"3040","West Virginia","Tucker County",6816,"54093"
"3041","West Virginia","Tyler County",8533,"54095"
"3042","West Virginia","Upshur County",24230,"54097"
"3043","West Virginia","Wayne County",39054,"54099"
"3044","West Virginia","Webster County",8058,"54101"
"3045","West Virginia","Wetzel County",14904,"54103"
"3046","West Virginia","Wirt County",5705,"54105"
"3047","West Virginia","Wood County",82938,"54107"
"3048","West Virginia","Wyoming County",20123,"54109"
"3049","Wisconsin","Adams County",20498,"55001"
"3050","Wisconsin","Ashland County",15415,"55003"
"3051","Wisconsin","Barron County",45090,"55005"
"3052","Wisconsin","Bayfield County",15242,"55007"
"3053","Wisconsin","Brown County",264610,"55009"
"3054","Wisconsin","Buffalo County",13033,"55011"
"3055","Wisconsin","Burnett County",15557,"55013"
"3056","Wisconsin","Calumet County",50209,"55015"
"3057","Wisconsin","Chippewa County",64737,"55017"
"3058","Wisconsin","Clark County",34720,"55019"
"3059","Wisconsin","Columbia County",57668,"55021"
"3060","Wisconsin","Crawford County",16021,"55023"
"3061","Wisconsin","Dane County",552536,"55025"
"3062","Wisconsin","Dodge County",87336,"55027"
"3063","Wisconsin","Door County",27889,"55029"
"3064","Wisconsin","Douglas County",43702,"55031"
"3065","Wisconsin","Dunn County",45452,"55033"
"3066","Wisconsin","Eau Claire County",105260,"55035"
"3067","Wisconsin","Florence County",4298,"55037"
"3068","Wisconsin","Fond du Lac County",102902,"55039"
"3069","Wisconsin","Forest County",8960,"55041"
"3070","Wisconsin","Grant County",51021,"55043"
"3071","Wisconsin","Green County",36603,"55045"
"3072","Wisconsin","Green Lake County",18908,"55047"
"3073","Wisconsin","Iowa County",23640,"55049"
"3074","Wisconsin","Iron County",5698,"55051"
"3075","Wisconsin","Jackson County",20630,"55053"
"3076","Wisconsin","Jefferson County",85038,"55055"
"3077","Wisconsin","Juneau County",26908,"55057"
"3078","Wisconsin","Kenosha County",169671,"55059"
"3079","Wisconsin","Kewaunee County",20386,"55061"
"3080","Wisconsin","La Crosse County",118502,"55063"
"3081","Wisconsin","Lafayette County",16646,"55065"
"3082","Wisconsin","Langlade County",19119,"55067"
"3083","Wisconsin","Lincoln County",27566,"55069"
"3084","Wisconsin","Manitowoc County",78757,"55071"
"3085","Wisconsin","Marathon County",135593,"55073"
"3086","Wisconsin","Marinette County",40262,"55075"
"3087","Wisconsin","Marquette County",15585,"55077"
"3088","Wisconsin","Menominee County",4546,"55078"
"3089","Wisconsin","Milwaukee County",945016,"55079"
"3090","Wisconsin","Monroe County",46582,"55081"
"3091","Wisconsin","Oconto County",38383,"55083"
"3092","Wisconsin","Oneida County",35751,"55085"
"3093","Wisconsin","Outagamie County",188766,"55087"
"3094","Wisconsin","Ozaukee County",90043,"55089"
"3095","Wisconsin","Pepin County",7271,"55091"
"3096","Wisconsin","Pierce County",42700,"55093"
"3097","Wisconsin","Polk County",43794,"55095"
"3098","Wisconsin","Portage County",71032,"55097"
"3099","Wisconsin","Price County",13245,"55099"
"3100","Wisconsin","Racine County",195802,"55101"
"3101","Wisconsin","Richland County",17258,"55103"
"3102","Wisconsin","Rock County",163084,"55105"
"3103","Wisconsin","Rusk County",14022,"55107"
"3104","Wisconsin","St. Croix County",91838,"55109"
"3105","Wisconsin","Sauk County",64449,"55111"
"3106","Wisconsin","Sawyer County",16700,"55113"
"3107","Wisconsin","Shawano County",40786,"55115"
"3108","Wisconsin","Sheboygan County",115240,"55117"
"3109","Wisconsin","Taylor County",20318,"55119"
"3110","Wisconsin","Trempealeau County",29681,"55121"
"3111","Wisconsin","Vernon County",30861,"55123"
"3112","Wisconsin","Vilas County",22356,"55125"
"3113","Wisconsin","Walworth County",103953,"55127"
"3114","Wisconsin","Washburn County",15712,"55129"
"3115","Wisconsin","Washington County",136445,"55131"
"3116","Wisconsin","Waukesha County",406172,"55133"
"3117","Wisconsin","Waupaca County",50664,"55135"
"3118","Wisconsin","Waushara County",24326,"55137"
"3119","Wisconsin","Winnebago County",171631,"55139"
"3120","Wisconsin","Wood County",72560,"55141"
"3121","Wyoming","Albany County",38950,"56001"
"3122","Wyoming","Big Horn County",11575,"56003"
"3123","Wyoming","Campbell County",46676,"56005"
"3124","Wyoming","Carbon County",14711,"56007"
"3125","Wyoming","Converse County",13804,"56009"
"3126","Wyoming","Crook County",7593,"56011"
"3127","Wyoming","Fremont County",39317,"56013"
"3128","Wyoming","Goshen County",13235,"56015"
"3129","Wyoming","Hot Springs County",4425,"56017"
"3130","Wyoming","Johnson County",8588,"56019"
"3131","Wyoming","Laramie County",100595,"56021"
"3132","Wyoming","Lincoln County",20253,"56023"
"3133","Wyoming","Natrona County",80815,"56025"
"3134","Wyoming","Niobrara County",2275,"56027"
"3135","Wyoming","Park County",29331,"56029"
"3136","Wyoming","Platte County",8578,"56031"
"3137","Wyoming","Sheridan County",30863,"56033"
"3138","Wyoming","Sublette County",9856,"56035"
"3139","Wyoming","Sweetwater County",42673,"56037"
"3140","Wyoming","Teton County",23497,"56039"
"3141","Wyoming","Uinta County",20215,"56041"
"3142","Wyoming","Washakie County",7760,"56043"
"3143","Wyoming","Weston County",6743,"56045"
